label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, True, False, True, True, True, False, True, True]","[3056, 996, 2207, 152, 2014, 1892, 2981, 907, 265, 1863]",1100,0.883531746031746,0.8,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[2636, 2039, 208, 2093, 1247, 2555, 1229, 270, 396, 2978]",1101,0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[305, 198, 19, 2289, 1868, 2637, 415, 2872, 339, 2011]",1102,0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[2122, 2198, 1340, 2651, 166, 1220, 2757, 2514, 2542, 744]",1103,0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[98, 1862, 3046, 1299, 1844, 3062, 1422, 1264, 2505, 591]",1104,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2416, 2855, 1572, 1894, 838, 202, 1775, 2758, 2849, 660]",1105,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1410, 770, 1744, 2935, 2272, 1032, 2002, 3115, 2094, 3143]",1106,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1025, 2284, 1944, 683, 1979, 724, 1907, 680, 3032, 272]",1107,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2550, 2200, 2216, 1752, 3001, 2386, 764, 889, 1839, 1182]",1108,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[674, 1053, 1612, 2633, 821, 1565, 1392, 3126, 144, 807]",1109,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[1827, 1752, 1380, 2550, 119, 1119, 1279, 2353, 406, 1784]",1110,0.7856701940035273,0.9,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[218, 2411, 1022, 1338, 635, 436, 507, 1159, 1405, 2624]",1111,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[319, 425, 953, 1179, 1755, 352, 1742, 2126, 2398, 1280]",1112,0.9282627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1301, 159, 1075, 1010, 1975, 1701, 3157, 2043, 2272, 192]",1113,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[604, 677, 1163, 1467, 157, 2126, 1995, 953, 1597, 2265]",1115,0.9888888888888889,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[153, 2790, 1237, 748, 2442, 33, 2335, 2008, 1854, 2818]",1116,1.0,1.0,1.0
lung opacity,"[False, True, True, True, False, True, True, True, True, True]","[1994, 1509, 2063, 368, 570, 982, 1263, 944, 2882, 2773]",1117,0.7031746031746031,0.8,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2640, 2739, 1714, 531, 3175, 2769, 951, 1145, 1241, 1438]",1118,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[1784, 1758, 580, 1594, 1888, 1681, 1480, 1414, 517, 977]",1119,1.0,0.9,1.0
lung opacity,"[True, True, True, False, True, True, True, False, False, True]","[2643, 1588, 2944, 1114, 388, 1619, 2373, 3170, 592, 385]",1121,0.8843537414965985,0.7,1.0
lung opacity,"[True, True, True, True, False, True, False, True, True, True]","[139, 2140, 2230, 2970, 1229, 528, 977, 2731, 2583, 3061]",1122,0.8951388888888889,0.8,1.0
lung opacity,"[True, True, True, True, True, True, False, True, False, True]","[630, 192, 2653, 2398, 2550, 2694, 3098, 1216, 135, 470]",1123,0.959375,0.8,1.0
lung opacity,"[True, True, False, True, True, True, False, True, True, True]","[622, 959, 2031, 1380, 2083, 517, 977, 2693, 766, 1681]",1124,0.8388888888888889,0.8,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[2129, 2862, 499, 1371, 810, 127, 562, 606, 13, 3053]",1125,0.9282627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[635, 1369, 2324, 2808, 1281, 760, 2515, 867, 1647, 2483]",1126,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3180, 2762, 341, 1938, 1450, 899, 1143, 1944, 2940, 1297]",1127,1.0,1.0,1.0
lung opacity,"[True, False, False, False, False, False, False, False, True, True]","[2873, 2921, 3171, 2616, 908, 50, 1079, 774, 2692, 302]",1128,0.5074074074074074,0.3,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[192, 2550, 456, 3164, 2694, 1130, 1691, 885, 2102, 1784]",1129,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2102, 691, 2827, 158, 2048, 1129, 2450, 3164, 1508, 3126]",1130,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, False, True, False, True]","[863, 1588, 1619, 1491, 2006, 777, 2616, 2047, 1994, 55]",1131,0.959375,0.8,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[1043, 1773, 178, 823, 2180, 538, 162, 1479, 446, 1097]",1134,0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1999, 2230, 424, 139, 2450, 2633, 2498, 2583, 1653, 2140]",1135,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2561, 2260, 745, 466, 541, 2597, 2399, 2084, 2270, 1925]",1136,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[229, 2998, 346, 1229, 2164, 2447, 2631, 422, 984, 892]",1137,0.9060405643738976,0.9,1.0
lung opacity,"[True, True, True, True, False, False, True, True, True, True]","[194, 1975, 1113, 3157, 1293, 2968, 2107, 1694, 795, 2297]",1138,0.8802579365079366,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1837, 2688, 832, 2790, 3180, 602, 824, 1860, 1934, 3065]",1139,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2702, 1138, 2618, 749, 795, 1317, 194, 2960, 1533, 690]",1140,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True, True, True, False, True, True]","[1167, 1429, 556, 1253, 1855, 2300, 1228, 2311, 228, 1719]",1141,0.852281746031746,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[155, 1470, 1297, 2257, 2178, 657, 1938, 3121, 1875, 839]",1143,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[217, 1031, 1462, 821, 674, 13, 2879, 2466, 1615, 3120]",1144,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True, True, True, False, True, True]","[376, 2517, 1907, 616, 1329, 708, 1894, 1864, 724, 3019]",1145,0.7163265306122449,0.7,1.0
lung opacity,"[False, True, True, False, True, True, False, True, True, True]","[3098, 2102, 875, 816, 1298, 974, 1267, 612, 1130, 1055]",1146,0.6321428571428571,0.7,0.5
lung opacity,"[True, True, False, True, True, True, False, True, True, True]","[2896, 273, 529, 1741, 833, 2181, 485, 1224, 53, 1656]",1148,0.8388888888888889,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2389, 2319, 1681, 2813, 821, 3010, 1462, 1031, 229, 528]",1149,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[59, 3157, 1453, 352, 2107, 172, 1962, 89, 1812, 2034]",1150,1.0,1.0,1.0
lung opacity,"[False, False, True, False, True, False, True, False, False, False]","[2931, 84, 710, 2240, 1476, 705, 692, 111, 2286, 590]",1151,0.3873015873015873,0.3,0.3333333333333333
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[2301, 875, 1744, 2050, 1382, 1874, 1267, 1298, 1890, 2683]",1154,0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2621, 2800, 337, 226, 2626, 2507, 180, 1217, 3074, 1390]",1155,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True, False, True, True, True, True]","[2705, 2696, 2742, 544, 2057, 3034, 595, 1699, 2329, 219]",1156,0.78234126984127,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3013, 2033, 966, 2831, 1012, 1551, 502, 1237, 2557, 3188]",1157,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2245, 2477, 3117, 2486, 697, 2669, 350, 2884, 2738, 1338]",1159,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[2919, 605, 2207, 2878, 1517, 259, 1350, 2907, 462, 2995]",1160,0.9765432098765433,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3122, 2995, 1613, 2226, 59, 3106, 2753, 2478, 1417, 2719]",1161,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True, False, True, True, True, True]","[2694, 1042, 1867, 262, 1245, 628, 1035, 2604, 2743, 180]",1163,0.8552579365079365,0.8,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[657, 959, 1725, 2888, 1834, 1256, 2738, 2257, 760, 2779]",1164,0.9282627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[376, 2375, 2777, 3086, 2368, 2602, 708, 2517, 2769, 899]",1165,0.9765432098765433,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[740, 2121, 2341, 499, 2822, 1034, 21, 2259, 3117, 2699]",1166,0.9765432098765433,0.9,1.0
lung opacity,"[False, True, False, True, True, True, True, True, False, True]","[556, 1141, 2311, 524, 1429, 2252, 1855, 1253, 1643, 2446]",1167,0.6329931972789116,0.7,0.5
lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[3122, 951, 466, 352, 3184, 2107, 878, 600, 2962, 1586]",1168,0.9888888888888889,0.9,1.0
lung opacity,"[False, True, True, True, True, False, False, True, False, True]","[1147, 325, 713, 309, 678, 1177, 328, 3100, 803, 30]",1169,0.6569444444444444,0.6,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2172, 1875, 3116, 2779, 17, 1450, 1692, 1470, 342, 2178]",1170,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[466, 1808, 2549, 2260, 2272, 1975, 3070, 3047, 2344, 1032]",1171,0.9765432098765433,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2738, 17, 2669, 507, 1064, 2172, 3121, 2647, 659, 621]",1172,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1306, 2746, 1798, 383, 848, 2537, 3173, 1557, 2993, 729]",1173,1.0,1.0,1.0
lung opacity,"[False, True, False, True, False, True, False, False, True, True]","[491, 2104, 803, 3046, 618, 397, 2771, 171, 1571, 2015]",1174,0.48888888888888893,0.5,0.5
lung opacity,"[True, True, True, False, True, True, False, False, True, True]","[2914, 784, 41, 2021, 3042, 2441, 616, 2023, 3130, 1511]",1178,0.8571428571428571,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[0, 1035, 2202, 2358, 1257, 2223, 1163, 1552, 246, 2126]",1179,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2095, 2098, 138, 1122, 1783, 3061, 3141, 229, 2970, 1871]",1180,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[2124, 752, 1282, 1683, 589, 1047, 167, 1235, 1105, 2758]",1181,0.9282627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2642, 2515, 1380, 527, 867, 420, 2550, 1063, 1594, 1839]",1182,1.0,1.0,1.0
lung opacity,"[True, True, True, False, False, True, True, True, True, True]","[885, 1163, 639, 814, 262, 517, 1035, 296, 577, 3019]",1183,0.8385912698412699,0.8,1.0
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[2427, 855, 3178, 3093, 2813, 2377, 2792, 254, 1313, 3151]",1185,0.9060405643738976,0.9,1.0
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[951, 2579, 2739, 1947, 407, 1094, 2141, 2849, 1857, 1241]",1187,0.9467813051146384,0.9,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[2205, 229, 1811, 679, 3086, 2367, 1522, 2523, 1219, 139]",1188,0.8782627865961199,0.9,1.0
lung opacity,"[False, True, True, False, False, True, False, False, False, True]","[2421, 3084, 902, 2468, 1994, 1174, 2218, 2771, 2502, 1981]",1191,0.5166666666666666,0.4,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2416, 1880, 1107, 1493, 1580, 1373, 273, 2150, 1157, 752]",1192,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2972, 3050, 1990, 2813, 269, 2803, 2495, 2603, 398, 2526]",1194,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[736, 2920, 2075, 966, 2822, 441, 607, 2947, 858, 1034]",1195,0.9626543209876544,0.9,1.0
lung opacity,"[True, False, True, True, False, False, True, True, True, True]","[3024, 686, 1572, 2124, 589, 1952, 1858, 1775, 2551, 890]",1196,0.7113945578231293,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1455, 52, 2641, 2132, 890, 2763, 1894, 3092, 823, 1770]",1197,1.0,1.0,1.0
lung opacity,"[True, True, False, False, True, True, True, True, True, True]","[2928, 1929, 628, 58, 906, 2128, 2296, 1515, 2585, 2368]",1199,0.7885912698412698,0.8,1.0
lung opacity,"[False, False, False, True, True, True, False, True, True, False]","[2502, 1029, 1381, 225, 2207, 259, 1385, 1892, 2710, 356]",1202,0.4411111111111111,0.5,0.25
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2526, 499, 894, 821, 1971, 323, 1676, 13, 306, 641]",1203,1.0,1.0,1.0
lung opacity,"[False, False, True, False, True, False, False, True, True, False]","[2186, 774, 1488, 3045, 1117, 1774, 2091, 55, 982, 116]",1205,0.38819444444444445,0.4,0.3333333333333333
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[2052, 2149, 2278, 194, 1138, 1218, 953, 2743, 1535, 2184]",1206,0.8782627865961199,0.9,1.0
lung opacity,"[True, True, True, True, False, False, False, True, True, True]","[1548, 3156, 2645, 2261, 1240, 439, 907, 483, 2717, 46]",1207,0.855952380952381,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1875, 2669, 1725, 2405, 1897, 1692, 2217, 2667, 2760, 2947]",1208,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[335, 2486, 697, 839, 391, 945, 757, 1869, 2257, 1159]",1209,0.7856701940035273,0.9,0.5
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[1048, 2207, 2849, 1418, 2878, 1517, 1313, 1610, 2228, 2721]",1210,0.9060405643738976,0.9,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[706, 1460, 1279, 1783, 1827, 2051, 2095, 869, 2202, 1908]",1212,0.9282627865961199,0.9,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[2158, 225, 269, 251, 2207, 2803, 2972, 1610, 1244, 2721]",1213,0.7856701940035273,0.9,0.5
lung opacity,"[True, True, False, True, True, True, True, True, False, True]","[1733, 1331, 2209, 1073, 812, 3159, 2041, 2420, 1287, 562]",1214,0.8644345238095238,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1496, 2986, 2486, 2477, 2361, 3026, 634, 1603, 2275, 1684]",1215,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2800, 223, 1256, 831, 2017, 403, 1691, 1270, 2341, 819]",1216,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1155, 2362, 1763, 266, 337, 2626, 3164, 2621, 242, 410]",1217,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2052, 2804, 2678, 326, 1533, 1327, 1103, 1535, 446, 2198]",1218,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, False]","[1404, 229, 622, 1460, 1891, 517, 1438, 2517, 1714, 2214]",1219,0.9861111111111112,0.8,1.0
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[29, 1237, 2424, 2581, 597, 1324, 153, 2375, 3052, 1917]",1220,0.9467813051146384,0.9,1.0
lung opacity,"[True, True, False, False, True, True, True, True, True, True]","[1807, 1400, 2259, 607, 1034, 1277, 1097, 2992, 1406, 1561]",1221,0.7885912698412698,0.8,1.0
lung opacity,"[True, False, True, True, True, True, True, False, True, True]","[1426, 1824, 2783, 3164, 1891, 1423, 997, 262, 760, 2115]",1222,0.8106150793650794,0.8,1.0
lung opacity,"[True, False, True, True, True, True, True, True, True, True]","[575, 1631, 832, 1525, 472, 394, 126, 1702, 1448, 3101]",1223,0.8412257495590829,0.9,1.0
lung opacity,"[False, False, True, False, True, True, True, True, True, True]","[2158, 1186, 1906, 1176, 2929, 1213, 752, 572, 1567, 2188]",1224,0.5423469387755101,0.7,0.3333333333333333
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3128, 2969, 1594, 3164, 941, 226, 831, 1867, 1681, 1326]",1226,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True, False, True, True, True, True]","[1421, 788, 898, 80, 2775, 2942, 1474, 2246, 1863, 2681]",1227,0.78234126984127,0.8,1.0
lung opacity,"[True, True, False, True, True, True, True, False, True, True]","[332, 1741, 1441, 1572, 2849, 1213, 69, 2158, 65, 1282]",1228,0.852281746031746,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2992, 2474, 1695, 1034, 1097, 1479, 1318, 1277, 1400, 2816]",1230,1.0,1.0,1.0
lung opacity,"[True, False, False, True, True, True, True, True, True, True]","[13, 461, 977, 3053, 323, 1684, 1053, 2092, 1462, 2686]",1231,0.7260912698412698,0.8,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[2790, 2335, 63, 2514, 2818, 96, 1025, 1969, 3069, 3107]",1232,0.8782627865961199,0.9,1.0
lung opacity,"[True, False, True, False, True, True, True, True, False, True]","[2279, 860, 339, 485, 3003, 2763, 2929, 2181, 585, 1118]",1234,0.7282312925170068,0.7,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, False]","[2846, 728, 1687, 2971, 2209, 352, 3173, 2719, 2124, 589]",1235,0.9317956349206349,0.8,1.0
lung opacity,"[True, False, True, True, False, True, True, True, True, True]","[2751, 44, 178, 2512, 162, 1043, 446, 538, 3169, 890]",1236,0.7656746031746031,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[2233, 680, 1917, 2668, 1837, 3013, 2578, 657, 2384, 2757]",1237,1.0,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1129, 1258, 1691, 1163, 1130, 2653, 2970, 1681, 1508, 2269]",1238,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2862, 1259, 588, 367, 347, 2688, 3044, 3085, 1881, 1407]",1239,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[376, 2368, 805, 1165, 1714, 2769, 2640, 471, 929, 523]",1241,1.0,1.0,1.0
lung opacity,"[False, False, False, False, False, True, False, True, True, True]","[1069, 1795, 1622, 1575, 633, 2333, 2588, 982, 1002, 2622]",1242,0.2875,0.4,0.16666666666666666
lung opacity,"[True, False, True, True, True, True, True, True, False, True]","[2972, 1381, 931, 3137, 2434, 241, 296, 1163, 3093, 3021]",1243,0.8227678571428572,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2972, 2721, 2024, 2207, 2878, 1517, 2970, 2495, 3178, 3151]",1244,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1031, 1758, 2954, 706, 1428, 1874, 468, 1784, 756, 1279]",1245,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1693, 1475, 2810, 1568, 973, 2190, 211, 1574, 1516, 2350]",1246,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1861, 2993, 808, 2513, 1101, 1557, 83, 1490, 583, 42]",1247,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1259, 1407, 347, 588, 3140, 230, 3044, 986, 1239, 367]",1248,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[477, 548, 41, 73, 2382, 1378, 1660, 2970, 122, 64]",1249,1.0,1.0,1.0
lung opacity,"[True, False, False, True, True, True, True, True, True, True]","[2518, 686, 1120, 3145, 3095, 2750, 1650, 1882, 79, 615]",1250,0.7260912698412698,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[316, 1900, 144, 760, 2331, 1281, 1053, 2733, 2884, 1644]",1251,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[2995, 2377, 2972, 3178, 73, 2209, 64, 691, 244, 1731]",1252,0.9467813051146384,0.9,1.0
lung opacity,"[True, True, False, False, True, True, True, False, True, True]","[2628, 2300, 589, 556, 1882, 1855, 1544, 1094, 1510, 4]",1253,0.7639455782312926,0.7,1.0
lung opacity,"[False, False, False, True, True, False, True, True, False, True]","[1211, 49, 3096, 2707, 1310, 1984, 1151, 2099, 1661, 710]",1254,0.41571428571428565,0.5,0.25
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2934, 1704, 2706, 2130, 632, 2044, 153, 2540, 2019, 1341]",1255,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[2888, 3044, 1834, 2738, 568, 3148, 831, 60, 3074, 1973]",1256,0.8782627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[0, 2107, 1258, 1163, 1701, 1179, 2358, 1927, 1385, 1467]",1257,0.9888888888888889,0.9,1.0
lung opacity,"[False, True, True, True, True, False, True, True, True, True]","[1229, 2095, 2970, 477, 2107, 1827, 1238, 2993, 73, 2731]",1258,0.71984126984127,0.8,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[347, 1239, 1248, 588, 3044, 2436, 1407, 367, 2483, 2894]",1259,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, False]","[1229, 346, 1784, 3088, 3164, 2906, 1414, 2550, 2653, 135]",1261,0.7713789682539682,0.8,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[1179, 0, 319, 246, 2358, 2865, 953, 1710, 1742, 1175]",1262,1.0,0.9,1.0
lung opacity,"[True, True, True, True, False, True, True, False, True, False]","[1117, 2516, 368, 3152, 1994, 1808, 1024, 2801, 384, 1643]",1263,0.9240362811791382,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[1820, 3059, 1981, 1509, 1554, 492, 2069, 2313, 1342, 2452]",1264,1.0,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[605, 1350, 1863, 3062, 2878, 1517, 2141, 2593, 2104, 2371]",1265,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[3054, 2997, 1631, 1107, 1062, 2790, 3101, 272, 1223, 3016]",1266,0.8782627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[398, 2863, 2203, 2408, 3130, 2205, 2165, 640, 3019, 382]",1268,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2393, 1021, 2603, 716, 1045, 410, 1939, 2629, 517, 2434]",1269,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2509, 1256, 2515, 1647, 3044, 2800, 420, 2288, 674, 656]",1270,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[3012, 1572, 2972, 65, 2758, 2136, 2209, 2377, 2978, 2803]",1271,0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[586, 1870, 892, 2515, 2123, 867, 2711, 436, 988, 1031]",1272,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True, True, True, True, True, True]","[1585, 2515, 1272, 461, 2123, 2324, 2288, 1589, 1469, 988]",1273,0.6844246031746032,0.8,0.5
lung opacity,"[True, True, True, True, False, False, True, True, True, True]","[1453, 720, 605, 325, 2962, 1724, 1863, 1349, 1621, 1265]",1274,0.8802579365079366,0.8,1.0
lung opacity,"[True, True, True, False, False, True, True, True, True, True]","[59, 2675, 571, 761, 518, 405, 2002, 3115, 2589, 2664]",1275,0.8385912698412699,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[631, 1788, 2184, 902, 1376, 721, 2882, 1381, 2025, 417]",1276,0.9765432098765433,0.9,1.0
lung opacity,"[True, True, True, True, True, False, False, True, True, True]","[1400, 1221, 2699, 947, 1034, 2259, 607, 2992, 441, 402]",1277,0.9159722222222222,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[706, 1758, 371, 2095, 1460, 2550, 1245, 1592, 437, 3094]",1279,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[1366, 2510, 1975, 2475, 2718, 924, 427, 2272, 859, 3090]",1280,0.9467813051146384,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2266, 760, 2110, 1332, 1881, 3044, 635, 2733, 602, 1644]",1281,1.0,1.0,1.0
lung opacity,"[True, True, False, False, True, True, False, True, True, True]","[2124, 1572, 1418, 2533, 2758, 363, 2414, 1228, 225, 660]",1282,0.7511904761904763,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[1975, 3090, 1366, 1280, 2272, 3157, 2200, 2510, 427, 1433]",1283,1.0,0.9,1.0
lung opacity,"[False, True, True, True, True, True, False, True, True, True]","[1229, 1995, 1122, 1861, 2169, 2450, 2443, 2164, 3149, 2230]",1284,0.7347222222222223,0.8,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[613, 808, 1500, 1739, 1467, 1519, 42, 520, 2960, 1115]",1285,1.0,1.0,1.0
lung opacity,"[True, True, False, False, True, True, False, True, True, True]","[65, 1572, 860, 3011, 256, 2866, 1705, 2427, 339, 227]",1286,0.7511904761904763,0.7,1.0
lung opacity,"[False, True, True, True, False, True, True, True, True, False]","[1649, 2391, 1709, 694, 1809, 605, 951, 1359, 2717, 618]",1289,0.6893424036281178,0.7,0.5
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[3062, 1808, 1694, 2968, 2246, 1161, 2857, 1862, 2995, 1813]",1290,0.9060405643738976,0.9,1.0
lung opacity,"[False, True, True, False, True, True, True, True, True, True]","[1385, 2488, 2612, 2390, 559, 2256, 2246, 2184, 1342, 259]",1291,0.6844246031746032,0.8,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1413, 2796, 1551, 1344, 2491, 339, 850, 287, 2508, 19]",1292,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[1824, 586, 1612, 1652, 997, 1538, 2251, 2273, 1541, 2123]",1295,0.7856701940035273,0.9,0.5
lung opacity,"[False, True, True, True, True, True, True, True, True, False]","[267, 322, 2514, 1437, 876, 1340, 1547, 2479, 247, 2109]",1296,0.7713789682539682,0.8,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1938, 657, 1143, 3123, 1445, 1450, 2816, 2647, 17, 155]",1297,1.0,1.0,1.0
