label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, True, True, True]","[2790, 3016, 2928, 3135, 2854]",1515,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2810, 1568, 2190, 1246, 418]",1516,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1517, 2207, 700, 2972, 380]",2878,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2226, 2717, 3061, 1460, 2954]",1518,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1317, 613, 2297, 2858, 559]",1519,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1781, 1793, 1631, 2033, 1259]",1520,0.8875,0.8,1.0
lung opacity,"[True, True, False, True, False]","[1574, 567, 2218, 2915, 2286]",1521,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2220, 2786, 20, 1886, 1558]",1522,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[2812, 2821, 599, 2721, 2014]",1523,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[528, 1700, 2434, 2048, 2393]",1524,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1223, 472, 1702, 335, 575]",1525,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[339, 1551, 2122, 1915, 3032]",1526,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1327, 2272, 1280, 2718, 1533]",1527,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2018, 2734, 222, 3147, 794]",1529,1.0,1.0,1.0
lung opacity,"[True, True, False, False, True]","[3092, 2180, 2867, 44, 1279]",1530,0.8666666666666667,0.6,1.0
lung opacity,"[True, False, True, True, True]","[881, 2218, 1353, 291, 2004]",1531,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[403, 1326, 2017, 831, 3176]",1532,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1701, 1327, 2804, 2535, 1535]",1533,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[650, 895, 2977, 2891, 729]",1534,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1735, 554, 1533, 1327, 2241]",1535,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2367, 955, 62, 1404, 2160]",1536,1.0,1.0,1.0
lung opacity,"[False, False, True, True, True]","[2502, 356, 466, 2612, 1617]",1537,0.4777777777777777,0.6,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[1295, 2273, 586, 1541, 3187]",1538,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1815, 2555, 2239, 43, 1018]",1539,1.0,1.0,1.0
lung opacity,"[True, False, False, True, False]","[513, 1994, 2468, 1337, 2452]",1540,0.75,0.4,1.0
lung opacity,"[True, True, True, True, True]","[938, 3072, 586, 2062, 997]",1541,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1697, 2926, 440, 409, 304]",1542,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[491, 1623, 492, 2622, 1574]",1543,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, False, True]","[1000, 2340, 2763, 2119, 890]",1544,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2911, 1057, 821, 693, 894]",1545,1.0,1.0,1.0
lung opacity,"[False, True, False, True, False]","[3170, 896, 922, 976, 1184]",1546,0.5,0.4,0.5
lung opacity,"[False, True, True, False, True]","[628, 2542, 322, 814, 1232]",1547,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, False, True, True]","[2135, 2645, 836, 1207, 422]",1548,0.8875,0.8,1.0
lung opacity,"[True, False, True, True, True]","[2871, 1352, 1910, 3008, 149]",1549,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2820, 646, 1793, 1098, 2432]",1550,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1656, 1796, 502, 2491, 1009]",1551,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2080, 2226, 1035, 2382, 1752]",1552,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[499, 810, 1926, 821, 323]",1553,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1264, 1624, 1104, 591, 3046]",1554,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2547, 945, 2477, 2257, 2738]",1555,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True]","[929, 814, 522, 1433, 2967]",1556,0.7555555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2993, 2977, 1534, 650, 1247]",1557,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3185, 20, 1522, 196, 2572]",1558,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2623, 2178, 177, 1447, 2109]",1559,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[905, 1082, 944, 2963, 2231]",1560,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[276, 1221, 3129, 1043, 1807]",1561,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1623, 211, 418, 1516, 2190]",1562,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[165, 753, 2486, 2986, 2245]",1563,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2273, 586, 1824, 872, 424]",1564,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[959, 1394, 1612, 1109, 674]",1565,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1195, 736, 2424, 858, 966]",1566,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[122, 3086, 2668, 2132, 3178]",1567,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[418, 2840, 2190, 2810, 1246]",1568,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[819, 831, 2800, 1933, 2471]",1569,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[876, 3165, 2889, 1311, 929]",1570,1.0,1.0,1.0
lung opacity,"[True, True, False, False, True]","[200, 951, 618, 788, 1359]",1571,0.8666666666666667,0.6,1.0
lung opacity,"[True, False, True, True, True]","[2849, 2209, 2846, 2207, 1271]",1572,0.8041666666666667,0.8,1.0
lung opacity,"[False, True, True, True, False]","[491, 3084, 902, 1521, 2468]",1574,0.6388888888888888,0.6,0.5
lung opacity,"[True, False, True, True, True]","[717, 447, 2118, 1727, 1237]",1578,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[60, 271, 3111, 3069, 499]",1579,1.0,1.0,1.0
lung opacity,"[False, False, True, True, False]","[1514, 1186, 1224, 2155, 884]",1580,0.41666666666666663,0.4,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[2386, 108, 1850, 2371, 1010]",1581,1.0,1.0,1.0
lung opacity,"[False, False, True, True, True]","[1847, 50, 2545, 3172, 2963]",1582,0.4777777777777777,0.6,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[1384, 2411, 1375, 1111, 1031]",1583,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1592, 371, 579, 2550, 764]",1586,1.0,1.0,1.0
lung opacity,"[True, True, False, True, False]","[1031, 1387, 977, 3072, 461]",1587,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, False, True, True]","[1619, 1121, 2328, 2006, 1902]",1588,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1784, 436, 3088, 1031, 1272]",1589,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2848, 1666, 213, 2285, 665]",1590,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2914, 2794, 2100, 1959, 2382]",1591,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1586, 1279, 3092, 579, 764]",1592,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[387, 1417, 1312, 106, 312]",1593,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1031, 1681, 1585, 3164, 3072]",1594,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2075, 2816, 1875, 2129, 17]",1595,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1694, 2241, 1862, 2829, 387]",1596,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3145, 2750, 790, 2713, 615]",1599,1.0,1.0,1.0
lung opacity,"[True, False, False, False, False]","[351, 2365, 1703, 3096, 1346]",1600,1.0,0.2,1.0
lung opacity,"[True, True, True, True, True]","[1332, 2676, 575, 2668, 3086]",1601,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2981, 80, 2812, 2433, 2207]",1602,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[461, 217, 3072, 3185, 1645]",1603,0.6791666666666667,0.8,0.5
lung opacity,"[False, False, False, True, True]","[1800, 173, 2464, 212, 944]",1606,0.325,0.4,0.25
lung opacity,"[True, False, True, True, False]","[444, 776, 862, 1378, 2463]",1607,0.8055555555555555,0.6,1.0
lung opacity,"[True, True, True, True, False]","[1220, 2444, 29, 2474, 162]",1608,1.0,0.8,1.0
lung opacity,"[True, True, False, True, True]","[1733, 376, 2517, 196, 3065]",1609,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2878, 1517, 2014, 596, 1664]",1610,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[466, 2270, 59, 89, 194]",1611,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2273, 2778, 2123, 760, 1109]",1612,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2246, 1161, 3106, 1236, 951]",1613,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1462, 1144, 2610, 1001, 925]",1615,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2025, 1350, 1303, 1482, 1701]",1616,0.8875,0.8,1.0
lung opacity,"[True, True, False, True, True]","[2725, 2857, 1385, 466, 1638]",1617,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2622, 2525, 3143, 2618, 2490]",1618,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1588, 1902, 1121, 2006, 1114]",1619,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1482, 146, 949, 1808, 1032]",1620,1.0,1.0,1.0
lung opacity,"[True, False, False, True, True]","[3143, 1724, 2962, 720, 2029]",1621,0.7000000000000001,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1786, 2810, 982, 1562, 1516]",1623,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2339, 1554, 3046, 1104, 384]",1624,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[883, 2067, 1326, 1723, 1750]",1625,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2765, 2633, 2140, 3163, 2668]",1626,1.0,1.0,1.0
lung opacity,"[True, True, False, True, False]","[3067, 2122, 44, 1237, 1324]",1627,0.9166666666666666,0.6,1.0
lung opacity,"[True, False, True, True, True]","[2076, 1630, 1591, 1959, 979]",1629,0.8041666666666667,0.8,1.0
lung opacity,"[False, False, True, True, False]","[1381, 518, 130, 1427, 457]",1632,0.41666666666666663,0.4,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[622, 1073, 3175, 517, 961]",1633,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[3005, 459, 755, 858, 3013]",1634,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[3188, 2556, 947, 2762, 350]",1635,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1334, 2366, 1664, 1972, 2370]",1636,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2615, 2997, 2138, 1934, 869]",1637,0.6791666666666667,0.8,0.5
lung opacity,"[True, False, True, True, True]","[2478, 618, 2419, 2590, 951]",1638,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[445, 2825, 2854, 2956, 2194]",1639,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[81, 257, 606, 1881, 568]",1640,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, False, False]","[2232, 1567, 3086, 860, 1705]",1641,1.0,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1853, 3111, 1389, 807, 2864]",1642,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1369, 1791, 3028, 144, 2197]",1644,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[772, 959, 2466, 217, 1321]",1645,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2271, 1783, 3056, 625, 3141]",1646,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2738, 420, 695, 2808, 1834]",1647,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[124, 2917, 1306, 2020, 1662]",1650,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2509, 1692, 3162, 1170, 2779]",1651,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1644, 2783, 938, 2266, 1824]",1652,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1999, 2230, 2140, 280, 2786]",1653,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2056, 1485, 483, 3175, 1536]",1654,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2947, 2243, 408, 2129, 646]",1655,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1551, 517, 1983, 3086, 894]",1656,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1929, 799, 326, 2558, 1755]",1658,1.0,0.8,1.0
lung opacity,"[True, False, True, True, True]","[95, 2455, 2255, 3008, 318]",1659,0.8041666666666667,0.8,1.0
lung opacity,"[False, True, True, True, False]","[1824, 3086, 3126, 622, 2644]",1660,0.6388888888888888,0.6,0.5
lung opacity,"[True, True, True, True, True]","[124, 1650, 1306, 2917, 2020]",1662,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2164, 1378, 449, 548, 2563]",1663,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2370, 2756, 2378, 1610, 357]",1664,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2127, 867, 371, 2154, 150]",1665,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1590, 769, 455, 213, 1905]",1666,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[410, 2050, 2109, 2621, 2994]",1667,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[830, 1326, 3176, 3120, 530]",1668,1.0,1.0,1.0
lung opacity,"[True, True, False, True, False]","[2299, 2015, 3158, 2187, 803]",1670,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1842, 2561, 3143, 1802, 770]",1671,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2550, 1594, 2908, 2021, 2418]",1672,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2639, 2504, 2387, 3054, 2818]",1674,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[438, 1869, 3013, 243, 233]",1675,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[204, 2092, 645, 667, 2491]",1676,1.0,1.0,1.0
lung opacity,"[False, False, True, True, True]","[977, 1827, 2693, 2473, 20]",1678,0.4777777777777777,0.6,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[441, 3116, 1875, 3162, 2816]",1679,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[859, 38, 651, 924, 2471]",1680,0.95,0.8,1.0
lung opacity,"[True, True, True, False, True]","[1594, 821, 2389, 1827, 3072]",1681,0.95,0.8,1.0
lung opacity,"[True, True, True, True, False]","[1767, 972, 2050, 2052, 1669]",1682,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[307, 1743, 1894, 3021, 1939]",1683,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[391, 1462, 1496, 1749, 697]",1684,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True]","[996, 152, 605, 952, 1227]",1685,0.7555555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2451, 1895, 2106, 1181, 79]",1686,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1696, 1523, 241, 1939, 2014]",1687,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[106, 2600, 2458, 560, 901]",1688,0.95,0.8,1.0
lung opacity,"[False, True, True, True, False]","[461, 2062, 2324, 17, 2281]",1689,0.6388888888888888,0.6,0.5
lung opacity,"[True, True, True, True, True]","[1901, 2800, 2733, 2210, 3044]",1690,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3164, 180, 740, 456, 2892]",1691,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1031, 1208, 3116, 13, 1170]",1692,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1475, 1246, 973, 702, 211]",1693,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[2549, 1293, 1317, 1467, 1535]",1694,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1388, 2439, 519, 1779, 2474]",1695,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1687, 1458, 1243, 1878, 2098]",1696,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1330, 2926, 635, 1881, 2733]",1697,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[794, 1695, 652, 557, 2439]",1698,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[544, 2057, 2705, 181, 1156]",1699,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[444, 1524, 2048, 2242, 639]",1700,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1533, 1010, 467, 1113, 2817]",1701,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[81, 1074, 2306, 3101, 2578]",1702,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[632, 320, 112, 2540, 2175]",1704,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1095, 1390, 2224, 1010, 2664]",1706,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2363, 342, 2129, 441, 1012]",1708,1.0,1.0,1.0
lung opacity,"[True, True, False, False, True]","[2717, 805, 618, 1945, 1518]",1709,0.8666666666666667,0.6,1.0
lung opacity,"[True, True, True, True, True]","[246, 2994, 2693, 622, 517]",1710,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[499, 1894, 528, 2813, 517]",1711,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[29, 2019, 1237, 2130, 2044]",1713,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2799, 1438, 333, 3086, 1404]",1714,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[2944, 637, 1121, 129, 1797]",1715,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, False]","[2431, 2399, 2516, 324, 428]",1716,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2469, 3189, 411, 2408, 2165]",1717,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[265, 1962, 1892, 2269, 1349]",1718,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1429, 65, 1643, 3095, 2174]",1719,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1929, 2928, 1025, 2335, 890]",1720,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[839, 391, 2387, 220, 2762]",1721,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1861, 396, 1096, 475, 2555]",1722,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[568, 465, 819, 606, 1750]",1723,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2888, 2667, 606, 1875, 220]",1725,1.0,1.0,1.0
lung opacity,"[False, True, False, True, True]","[2903, 55, 2616, 1099, 101]",1726,0.5333333333333333,0.6,0.5
lung opacity,"[True, True, True, True, True]","[717, 2138, 2132, 227, 1853]",1727,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2353, 587, 874, 201, 2238]",1728,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[683, 1796, 2927, 272, 821]",1729,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[217, 760, 2331, 3086, 807]",1730,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2232, 1045, 1394, 691, 2913]",1731,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2444, 1923, 474, 2989, 94]",1732,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1214, 1609, 1678, 18, 2777]",1733,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[527, 420, 2947, 2509, 1326]",1734,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1467, 427, 2120, 831, 1326]",1735,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[442, 575, 367, 2639, 2799]",1736,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1973, 195, 158, 1727, 118]",1737,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3000, 3094, 1111, 217, 2738]",1738,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2906, 241, 1467, 613, 1500]",1739,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2813, 1823, 18, 2633, 730]",1740,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1567, 2526, 1228, 3178, 1572]",1741,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1179, 3122, 28, 2932, 2804]",1742,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2472, 2993, 1683, 1894, 2124]",1743,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True]","[2930, 1483, 2664, 299, 2912]",1744,0.7555555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2131, 1356, 205, 1985, 2276]",1745,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1077, 213, 2385, 1590, 769]",1746,1.0,1.0,1.0
lung opacity,"[True, False, False, True, True]","[1771, 2723, 884, 850, 2428]",1747,0.7000000000000001,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2025, 1315, 1788, 2422, 2555]",1748,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1684, 1462, 977, 2605, 3085]",1749,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[465, 367, 2661, 441, 1898]",1750,1.0,1.0,1.0
lung opacity,"[False, True, False, True, True]","[788, 2606, 687, 2812, 352]",1751,0.5333333333333333,0.6,0.5
lung opacity,"[True, True, True, True, True]","[1063, 1380, 1073, 831, 1035]",1752,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True]","[2594, 2606, 2767, 618, 2645]",1754,0.5888888888888889,0.6,0.5
lung opacity,"[True, False, True, True, False]","[1359, 2267, 523, 550, 2502]",1756,0.8055555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2144, 642, 2639, 832, 602]",1757,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1119, 1279, 420, 1428, 1245]",1758,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True]","[1673, 1052, 1456, 10, 2077]",1760,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, True, True, True]","[2354, 358, 3141, 2598, 2629]",1761,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[200, 1863, 301, 951, 1315]",1762,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3164, 2583, 580, 1469, 1594]",1763,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2885, 665, 995, 455, 769]",1764,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3017, 2509, 2783, 2411, 218]",1766,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2362, 1010, 746, 1701, 1055]",1767,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2738, 121, 3148, 96, 2538]",1768,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[228, 2388, 75, 589, 222]",1769,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2512, 2204, 1894, 890, 52]",1770,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1747, 1413, 416, 884, 850]",1771,0.95,0.8,1.0
lung opacity,"[True, True, True, True, False]","[149, 384, 958, 31, 120]",1772,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1043, 402, 1134, 1479, 1097]",1773,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2796, 1339, 1086, 1440, 2253]",1775,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[548, 3086, 1911, 1663, 2164]",1776,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1388, 2105, 2816, 2932, 1695]",1779,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2474, 1695, 2300, 2439, 2456]",1780,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2585, 1898, 63, 1520, 2242]",1781,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[574, 380, 1238, 2972, 2713]",1782,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2164, 2970, 2319, 2095, 2271]",1783,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1031, 2576, 3088, 1119, 1594]",1784,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[3127, 318, 1790, 619, 428]",1785,1.0,0.8,1.0
lung opacity,"[True, False, True, True, True]","[1623, 809, 982, 3084, 2873]",1786,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, False]","[196, 2316, 2690, 1740, 186]",1787,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1301, 2322, 2025, 241, 383]",1788,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[537, 2138, 2796, 1139, 894]",1789,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3127, 109, 619, 228, 801]",1790,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1644, 1369, 144, 3086, 3105]",1791,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1550, 3109, 1520, 2820, 2262]",1793,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2788, 3076, 321, 304, 2854]",1794,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2796, 502, 1551, 52, 716]",1796,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1851, 2174, 1492, 1808, 2579]",1797,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2746, 1173, 1306, 729, 2917]",1798,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2067, 3142, 959, 1505, 1256]",1799,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2094, 1943, 59, 1368, 2380]",1802,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2763, 1822, 256, 2478, 272]",1803,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1505, 819, 3142, 2888, 1799]",1804,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3105, 821, 2799, 1711, 740]",1805,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[499, 1447, 740, 810, 2138]",1806,0.95,0.8,1.0
lung opacity,"[True, True, False, True, False]","[1400, 1221, 2259, 1034, 607]",1807,0.9166666666666666,0.6,1.0
lung opacity,"[False, True, True, True, True]","[2968, 3062, 466, 2246, 2505]",1808,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[2748, 847, 893, 1317, 1138]",1810,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2728, 119, 444, 352, 1518]",1812,1.0,1.0,1.0
