label_name,target_hit,target_indices,AP,HR,RR
right pleural effusion,"[False, False, True]","[1483, 1744, 1154]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, True, False]","[1547, 2283, 2126]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, True]","[480, 3105, 3185]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, False, False]","[2269, 1706, 1010]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, False, True]","[2762, 568, 2842]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[540, 26, 21]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, False]","[1155, 2635, 1308]",1.0,0.3333333333333333,1.0
right pleural effusion,"[False, False, True]","[3011, 1641, 1009]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, False]","[1170, 266, 3053]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[166, 2025, 1788]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, False]","[588, 1239, 1259]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, True, False]","[2378, 1664, 2484]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[1485, 548, 1935]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[67, 962, 13]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[1977, 3095, 393]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[1837, 1965, 1944]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[426, 1978, 1413]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[779, 622, 2994]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[848, 2746, 2993]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[2417, 1993, 1360]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[1610, 3149, 817]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[3141, 514, 2690]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[2085, 1859, 2178]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[1684, 1447, 839]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[1830, 1854, 824]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[1940, 1048, 2613]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[2085, 2863, 679]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[2017, 1532, 2128]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[2129, 441, 2669]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[2085, 2109, 1149]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[1597, 175, 1753]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, True, True]","[1149, 1843, 2319]",1.0,1.0,1.0
right pleural effusion,"[True, False, False]","[2450, 1564, 139]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, True, False]","[1034, 1752, 3058]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[2376, 3168, 1615]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[2799, 872, 2305]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[2586, 893, 780]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, False]","[99, 2818, 57]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, False, True]","[1034, 607, 1097]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[1405, 1078, 1411]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[956, 2991, 755]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, True]","[408, 966, 1595]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[1736, 2799, 335]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, True]","[453, 1212, 706]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[2139, 342, 246]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, True, True]","[436, 1589, 2879]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[1411, 2443, 436]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, True]","[2469, 1371, 20]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, False, True]","[445, 993, 2089]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[1532, 2017, 1308]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[2129, 2762, 408]",1.0,1.0,1.0
right pleural effusion,"[True, False, False]","[2888, 1804, 2677]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, False, False]","[1782, 354, 355]",1.0,0.3333333333333333,1.0
right pleural effusion,"[False, False, True]","[83, 1096, 1490]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[2596, 323, 2092]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[1817, 2449, 3055]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[2765, 2786, 582]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, False, True]","[2248, 709, 1610]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[201, 2956, 3176]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[2352, 1481, 451]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[999, 306, 1412]",1.0,1.0,1.0
right pleural effusion,"[False, False, True]","[3016, 2958, 1579]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, False, True]","[1045, 730, 2563]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, False, False]","[899, 1172, 621]",1.0,0.3333333333333333,1.0
right pleural effusion,"[False, True, False]","[1638, 2236, 1030]",0.5,0.3333333333333333,0.5
right pleural effusion,"[False, True, False]","[2535, 2908, 37]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, True]","[1045, 3189, 743]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, True]","[2570, 306, 266]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[False, False, True]","[1362, 1781, 639]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, False]","[29, 1713, 162]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[3052, 2057, 1627]",1.0,1.0,1.0
right pleural effusion,"[True, False, False]","[3040, 291, 2518]",1.0,0.3333333333333333,1.0
right pleural effusion,"[False, False, True]","[1941, 766, 821]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[1995, 984, 1566]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[2713, 2174, 2887]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[588, 3066, 832]",1.0,1.0,1.0
right pleural effusion,"[False, False, True]","[3123, 155, 1450]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, True, False]","[1819, 1812, 1696]",0.5,0.3333333333333333,0.5
right pleural effusion,"[False, True, True]","[630, 1469, 984]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, True]","[2633, 1612, 821]",1.0,1.0,1.0
right pleural effusion,"[False, True, True]","[2783, 2115, 2711]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, False]","[2890, 1728, 142]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, False]","[347, 1259, 2639]",1.0,0.3333333333333333,1.0
right pleural effusion,"[False, True, True]","[220, 2667, 1725]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[False, True, False]","[1001, 2632, 2242]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, True, True]","[1135, 2230, 2690]",1.0,1.0,1.0
right pleural effusion,"[False, True, False]","[646, 266, 2161]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, True, True]","[1143, 2257, 1297]",1.0,1.0,1.0
right pleural effusion,"[False, False, True]","[1417, 1762, 2971]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, False, True]","[2576, 2732, 1783]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[821, 641, 1811]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[3131, 3112, 1691]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[2019, 1704, 2044]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, False, False]","[1126, 2266, 1281]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, False, True]","[1056, 2839, 539]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[2000, 390, 1268]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[2860, 627, 526]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[3180, 3101, 657]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, True, True]","[142, 1534, 2513]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[False, False, True]","[3167, 2870, 890]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, False, True]","[2649, 2071, 2236]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[2509, 2888, 1387]",1.0,1.0,1.0
right pleural effusion,"[False, False, True]","[1656, 2139, 2806]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, False, False]","[2754, 312, 1948]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, True, False]","[2806, 1484, 2235]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[2885, 100, 1477]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[2082, 2508, 67]",1.0,1.0,1.0
right pleural effusion,"[False, True, False]","[2772, 2969, 3142]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, True, True]","[451, 1566, 555]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[398, 1020, 622]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[1917, 1484, 1676]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[526, 1045, 2139]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[2859, 659, 1064]",0.5,0.3333333333333333,0.5
right pleural effusion,"[False, True, True]","[482, 2956, 1758]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, False, True]","[913, 2138, 706]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[1098, 2879, 3159]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[1489, 2195, 3017]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[2747, 363, 2628]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, True, False]","[1489, 1256, 1407]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, True, True]","[2048, 1660, 635]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[False, True, False]","[462, 1803, 2419]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, True]","[2520, 2051, 1534]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[3178, 251, 730]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, False]","[2269, 2027, 2268]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, True, False]","[1195, 1750, 2359]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[881, 2735, 1574]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[2030, 79, 291]",0.5,0.3333333333333333,0.5
right pleural effusion,"[False, True, False]","[2668, 331, 2355]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, True]","[830, 2262, 2985]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, False, False]","[1166, 3092, 831]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, True, False]","[526, 2050, 572]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[1573, 2245, 2688]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[2411, 144, 1563]",1.0,1.0,1.0
right pleural effusion,"[False, True, True]","[335, 1702, 2233]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[False, False, True]","[455, 1905, 2885]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, False, True]","[1645, 959, 2331]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[382, 3021, 622]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[67, 148, 562]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, True, True]","[1451, 3101, 2082]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, False, True]","[2331, 1053, 1392]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[1503, 97, 2993]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, True, False]","[2041, 1214, 44]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, True, True]","[874, 626, 1738]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[1459, 1287, 1968]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[1505, 1489, 1804]",0.5,0.3333333333333333,0.5
right pleural effusion,"[False, True, True]","[2786, 627, 548]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[False, False, True]","[156, 139, 2164]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, False, False]","[1723, 858, 3121]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, True, True]","[741, 1550, 3120]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[1369, 1223, 2483]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[1848, 1953, 486]",1.0,1.0,1.0
right pleural effusion,"[False, True, False]","[2839, 1667, 969]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, True, True]","[1012, 2860, 451]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[391, 1143, 2647]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[2181, 2188, 2961]",1.0,1.0,1.0
right pleural effusion,"[True, False, False]","[725, 1890, 646]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, True, True]","[1481, 2082, 667]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[265, 383, 113]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, True, True]","[2876, 2557, 1086]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[False, True, True]","[1682, 3112, 1667]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, True]","[1928, 2862, 3029]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[1313, 975, 1185]",1.0,1.0,1.0
right pleural effusion,"[True, False, False]","[548, 1941, 2970]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, False, False]","[2227, 1103, 2815]",1.0,0.3333333333333333,1.0
right pleural effusion,"[False, True, False]","[2927, 266, 646]",0.5,0.3333333333333333,0.5
right pleural effusion,"[False, True, False]","[1857, 2828, 2209]",0.5,0.3333333333333333,0.5
right pleural effusion,"[False, False, True]","[2515, 96, 420]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[3066, 2273, 1854]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[580, 984, 815]",1.0,1.0,1.0
right pleural effusion,"[False, False, True]","[1077, 455, 100]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, True, False]","[2735, 737, 2218]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, True, True]","[819, 1625, 1326]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[586, 1415, 2711]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, False, False]","[2542, 2769, 1145]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, False, True]","[1111, 2420, 1412]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[1272, 1541, 2844]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[2586, 383, 430]",1.0,1.0,1.0
right pleural effusion,"[False, True, True]","[517, 1971, 1203]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, True]","[1817, 2898, 650]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[507, 1404, 3072]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[1086, 660, 1656]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, False]","[2288, 1881, 1038]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, True, False]","[699, 1595, 276]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[2138, 485, 2132]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, False, True]","[573, 2349, 2678]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, False, False]","[2604, 2021, 1839]",1.0,0.3333333333333333,1.0
right pleural effusion,"[False, True, True]","[1949, 1783, 2954]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[False, True, True]","[759, 2276, 2700]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, False, True]","[1749, 2420, 1478]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[1499, 2998, 2447]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[2813, 1135, 2657]",0.5,0.3333333333333333,0.5
right pleural effusion,"[False, True, True]","[912, 137, 1775]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[False, False, True]","[3162, 1270, 350]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, False, True]","[1731, 869, 2913]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[2257, 2596, 2092]",1.0,1.0,1.0
right pleural effusion,"[True, False, False]","[1334, 1362, 960]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, False, True]","[1849, 2763, 1770]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[410, 1557, 2993]",1.0,1.0,1.0
right pleural effusion,"[False, True, True]","[771, 1478, 2835]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, True]","[580, 874, 2576]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[1101, 1051, 1985]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, True]","[1950, 743, 1135]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, False]","[137, 1086, 850]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, True, True]","[1886, 499, 2596]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, True]","[3112, 3039, 1217]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[1835, 3053, 838]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[1404, 1522, 507]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, True, True]","[2245, 2411, 2905]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, True]","[1431, 1086, 1344]",1.0,1.0,1.0
right pleural effusion,"[True, False, False]","[3088, 2110, 621]",1.0,0.3333333333333333,1.0
right pleural effusion,"[False, True, False]","[607, 1400, 2259]",0.5,0.3333333333333333,0.5
right pleural effusion,"[False, True, True]","[1049, 2885, 665]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, False, True]","[26, 1025, 2604]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[96, 2604, 2864]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, True]","[505, 1874, 254]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[3149, 119, 2524]",0.5,0.3333333333333333,0.5
right pleural effusion,"[False, True, False]","[2698, 639, 2021]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, True, True]","[1485, 2835, 1545]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[2376, 1615, 2432]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[3088, 2625, 2324]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[2200, 859, 2788]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, False, False]","[1702, 3103, 2578]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, True, True]","[1796, 1292, 1553]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[1676, 903, 67]",1.0,1.0,1.0
right pleural effusion,"[False, False, True]","[1055, 2535, 2908]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[1534, 3151, 2891]",1.0,1.0,1.0
right pleural effusion,"[False, False, True]","[2783, 1706, 1390]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, False, True]","[1221, 607, 1807]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[701, 2879, 2866]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[985, 1610, 45]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[2637, 2598, 1669]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, False]","[98, 1844, 2505]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, False, False]","[2416, 2855, 2209]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, False, False]","[1612, 674, 1053]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, True, True]","[1338, 2411, 218]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[1758, 1888, 1480]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, True, True]","[3125, 2164, 861]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, True]","[2862, 1371, 1447]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[635, 189, 2483]",1.0,1.0,1.0
right pleural effusion,"[False, False, True]","[1508, 1129, 2050]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[1653, 548, 1999]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[874, 984, 626]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[1429, 1167, 1719]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[614, 2485, 1297]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[1338, 2331, 1462]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[2319, 1911, 1711]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[2301, 2046, 321]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[337, 1390, 506]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[2677, 3092, 740]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, True, False]","[2311, 1429, 745]",0.5,0.3333333333333333,0.5
right pleural effusion,"[False, True, True]","[1692, 2178, 342]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, False]","[2124, 3177, 759]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[2642, 2263, 2576]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, True, False]","[885, 1163, 814]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, True]","[855, 1705, 975]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, False]","[2465, 2014, 1517]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, False, False]","[736, 1221, 2359]",1.0,0.3333333333333333,1.0
right pleural effusion,"[True, False, True]","[2136, 1998, 124]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[1971, 1656, 306]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[1875, 1725, 2669]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[2257, 667, 2092]",1.0,1.0,1.0
right pleural effusion,"[True, True, True]","[2971, 1463, 623]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[20, 2563, 1287]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[1603, 144, 1496]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[530, 1078, 2985]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[1911, 1874, 445]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[13, 580, 1447]",1.0,1.0,1.0
right pleural effusion,"[False, False, True]","[1969, 1340, 929]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[False, False, True]","[2628, 3024, 339]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, False, False]","[1245, 1129, 1822]",1.0,0.3333333333333333,1.0
right pleural effusion,"[False, True, False]","[3137, 2283, 528]",0.5,0.3333333333333333,0.5
right pleural effusion,"[True, True, False]","[1428, 3176, 2694]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[1475, 1693, 2369]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[2513, 2294, 2993]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[2706, 2934, 438]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[1489, 1804, 725]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[2731, 525, 3039]",0.3333333333333333,0.3333333333333333,0.3333333333333333
right pleural effusion,"[True, True, True]","[3012, 2758, 2495]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[586, 1870, 892]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, True]","[2288, 1589, 2711]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[1396, 1110, 1758]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[3177, 1228, 752]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, False, False]","[808, 2012, 613]",1.0,0.3333333333333333,1.0
right pleural effusion,"[False, True, True]","[850, 1081, 1551]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, True]","[1938, 1143, 614]",1.0,1.0,1.0
right pleural effusion,"[True, False, True]","[723, 2458, 2360]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[False, True, True]","[1320, 2620, 2713]",0.5833333333333333,0.6666666666666666,0.5
right pleural effusion,"[True, True, True]","[2444, 2746, 1650]",1.0,1.0,1.0
right pleural effusion,"[True, True, False]","[507, 1541, 621]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[2889, 1043, 823]",1.0,0.6666666666666666,1.0
right pleural effusion,"[True, False, True]","[1135, 1950, 1653]",0.8333333333333333,0.6666666666666666,1.0
right pleural effusion,"[True, True, False]","[3032, 1979, 227]",1.0,0.6666666666666666,1.0
right pleural effusion,"[False, False, True]","[2067, 1898, 1852]",0.3333333333333333,0.3333333333333333,0.3333333333333333
